#,Name,MLBAMID,RazzballID,FangraphsID,NFBCID,Team,ESPN_POS,YAHOO_POS,Last,First
5872,Sem Robberse,691828,691828,sa3011735,,STL,SP,SP,Robberse,Sem
5873,Seranthony Dominguez,622554,622554,19249,9838,PHI,RP,RP,Dominguez,Seranthony
5874,Sergio Alcantara,642727,642727,16417,9889,PIT,SS,2B/SS/ 3B,Alcantara,Sergio
5875,Sergio Campana,682656,682656,sa3009834,,PIT,OF,OF,Campana,Sergio
5876,Sergio Morillo,677124,677124,sa3005196,,FA,RP,RP,Morillo,Sergio
5877,Sergio Romo,489265,9817,9817,,FA,RP,RP,Romo,Sergio
5878,Sergio Tapia,685337,685337,sa3009763,,DET,C,C,Tapia,Sergio
5879,Seth Beer,666179,666179,20493,10328,PIT,DH,1B,Beer,Seth
5880,Seth Blair,518464,518464,sa526934,11110,FA,RP,RP,Blair,Seth
5881,Seth Brown,664913,664913,18171,10677,OAK,OF,1B/OF,Brown,Seth
5882,Seth Clark,806095,806095,sa3020630,,TEX,RP,RP,Clark,Seth
5883,Seth Corry,671288,671288,sa3004648,10789,SF,SP,SP,Corry,Seth
5884,Seth Elledge,676220,676220,19766,10888,FA,RP,RP,Elledge,Seth
5885,Seth Frankoff,571676,571676,11346,9673,FA,SP,SP,Frankoff,Seth
5886,Seth Gray,680799,680799,sa1115752,,MIN,3B,3B,Gray,Seth
5887,Seth Johnson,686751,686751,sa3011342,11141,BAL,SP,SP,Johnson,Seth
5888,Seth Keener,803143,803143,,,CHW,P,P,Keener,Seth
5889,Seth Keller,702605,702605,sa3020397,,ATL,SP,SP,Keller,Seth
5890,Seth Lonsway,675920,675920,sa3017857,,SF,SP,SP,Lonsway,Seth
5891,Seth Lugo,607625,12447,12447,9312,KC,SP,SP,Lugo,Seth
5892,Seth Martinez,661527,661527,21045,11293,HOU,RP,RP,Martinez,Seth
5893,Seth Mayberry,682255,682255,sa3010244,,SD,RP,RP,Mayberry,Seth
5894,Seth Nordlin,676699,676699,sa3004215,,FA,SP,SP,Nordlin,Seth
5895,Seth Romero,656913,656913,21333,10329,FA,RP,RP,Romero,Seth
5896,Seth Stephenson,700931,700931,sa3020495,,DET,OF,OF,Stephenson,Seth
5897,Seuly Matias,665890,665890,sa917039,10330,KC,OF,OF,Matias,Seuly
5898,Shalin Polanco,694186,694186,sa3015699,,PIT,OF,OF,Polanco,Shalin
5899,Shane Baz,669358,669358,22264,10331,TB,SP,SP,Baz,Shane
5900,Shane Bieber,669456,669456,19427,10038,CLE,SP,SP,Bieber,Shane
5901,Shane Carle,641438,15258,15258,9495,FA,RP,RP,Carle,Shane
5902,Shane Drohan,675660,675660,sa3014447,,CHW,RP,RP,Drohan,Shane
5903,Shane Gray,804904,804904,sa3020662,,NYY,RP,RP,Gray,Shane
5904,Shane Greene,572888,10756,10756,8754,TEX,RP,RP,Greene,Shane
5905,Shane Matheny,676847,676847,sa3004780,,SF,3B,3B,Matheny,Shane
5906,Shane McClanahan,663556,663556,21483,10332,TB,SP,SP,McClanahan,Shane
5907,Shane McGuire,676063,676063,sa3017284,,OAK,C,C,McGuire,Shane
5908,Shane Muntz,675992,675992,sa3016954,,FA,1B,1B,Muntz,Shane
5909,Shane Panzini,695556,695556,sa3018257,,KC,SP,SP,Panzini,Shane
5910,Shane Sasaki,687071,687071,sa3011754,,TB,OF,OF,Sasaki,Shane
5911,Shane Selman,682252,682252,sa1115804,,FA,OF,OF,Selman,Shane
5912,Shane Smith,681343,681343,sa3020469,,MIL,RP,RP,Smith,Shane
5913,Shaun Anderson,641312,641312,19453,10333,FA,RP,RP,Anderson,Shaun
5914,Shawn Armstrong,542888,12857,12857,9123,TB,RP,RP,Armstrong,Shawn
5915,Shawn Dubin,681869,681869,24977,11002,HOU,RP,RP,Dubin,Shawn
5916,Shawn Goosenberg,700361,700361,sa3017116,,CHW,2B,2B,Goosenberg,Shawn
5917,Shawn Morimando,596049,13606,13606,9212,FA,RP,RP,Morimando,Shawn
5918,Shawn Ross,676566,676566,sa3020951,,PIT,C,C,Ross,Shawn
5919,Shay Whitcomb,694376,694376,sa3014948,,HOU,SS,SS,Whitcomb,Shay
5920,Shayne Fontana,687833,687833,sa3010897,,BAL,OF,OF,Fontana,Shayne
5921,Shea Langeliers,669127,669127,25816,10845,OAK,C,C,Langeliers,Shea
5922,Shea Spitzbarth,665661,665661,18475,11252,FA,RP,RP,Spitzbarth,Shea
5923,Shed Long Jr.,643418,643418,16542,9906,FA,OF,2B/OF,Long Jr.,Shed
5924,Shelby Miller,571946,10197,10197,7683,DET,RP,RP,Miller,Shelby
5925,Sheldon Neuse,641914,641914,19635,9963,FA,2B,1B/2B/ 3B,Neuse,Sheldon
5926,Sheldon Reed,663477,663477,sa3017382,,MIN,RP,RP,Reed,Sheldon
5927,Sheng-En Lin,806823,806823,,,CIN,P,P,Lin,Sheng-En
5928,Sheng-Ping Chen,691283,691283,sa3014837,,ARI,SS,SS,Chen,Sheng-Ping
5929,Sherman Johnson,582473,13906,13906,,FA,2B,2B,Johnson,Sherman
5930,Sherten Apostel,665947,665947,21794,10334,FA,1B,1B,Apostel,Sherten
5931,Shervyen Newton,665989,665989,sa917119,10427,KC,SS,SS,Newton,Shervyen
5932,Shintaro Fujinami,660261,660261,31839,11631,NYM,RP,RP,Fujinami,Shintaro
5933,Shogo Akiyama,673451,673451,27461,10710,FA,OF,OF,Akiyama,Shogo
5934,Shohei Ohtani,660271,660271,19755,98100,LAD,SP,SP,Ohtani,Shohei
5935,Shohei Ohtani,660271,6602710,19755,9810,LAD,DH,DH,Ohtani,Shohei
5936,Shohei Tomioka,693388,693388,sa3014808,,OAK,RP,RP,Tomioka,Shohei
5937,Shota Imanaga,684007,684007,sa3023346,11884,CHC,SP,SP,Imanaga,Shota
5938,Shun Yamaguchi,685493,685493,27460,10722,FA,RP,RP,Yamaguchi,Shun
5939,Silas Ardoin,686976,686976,sa3019976,,BAL,C,C,Ardoin,Silas
5940,Silvino Bracho,611093,15051,15051,9140,FA,RP,RP,Bracho,Silvino
5941,Simeon Woods Richardson,680573,680573,24494,10335,MIN,SP,SP,Woods Richardson,Simeon
5942,Simon Juan,703159,703159,sa3018412,,NYM,OF,OF,Juan,Simon
5943,Simon Muzziotti,665922,665922,19553,11170,PHI,OF,OF,Muzziotti,Simon
5944,Simon Reid,805995,805995,sa3020284,,LAD,C,C,Reid,Simon
5945,Simon Whiteman,687626,687626,sa1169809,,FA,SS,SS,Whiteman,Simon
5946,Sixto Sanchez,664350,664350,19680,10336,MIA,SP,SP,Sanchez,Sixto
5947,Skye Bolt,621450,621450,17723,10467,ATL,OF,OF,Bolt,Skye
5948,Skylar Arias,670404,670404,sa918539,,FA,RP,RP,Arias,Skylar
5949,Skyler Messinger,676038,676038,sa3019963,,COL,3B,3B,Messinger,Skyler
5950,Slade Cecconi,677944,677944,27500,11836,ARI,SP,SP,Cecconi,Slade
5951,Socrates Brito,593647,12944,12944,9163,FA,OF,OF,Brito,Socrates
5952,Solardo Rodriguez,699694,699694,sa3015836,,FA,C,C,Rodriguez,Solardo
5953,Sonny DiChiara,800685,800685,sa3019866,,LAA,1B,1B,DiChiara,Sonny
5954,Sonny Gray,543243,12768,12768,8546,STL,SP,SP,Gray,Sonny
5955,Spencer Arrighetti,681293,681293,sa3017537,12020,HOU,SP,SP,Arrighetti,Spencer
5956,Spencer Bivens,702352,702352,sa3018251,,SF,RP,RP,Bivens,Spencer
5957,Spencer Henson,687136,687136,sa3010887,,NYY,1B,1B,Henson,Spencer
5958,Spencer Horwitz,687462,687462,26477,11434,TOR,1B,1B,Horwitz,Spencer
5959,Spencer Howard,675921,675921,23252,10337,SF,RP,RP,Howard,Spencer
5960,Spencer Jones,682987,682987,sa3019969,12047,NYY,OF,OF,Jones,Spencer
5961,Spencer Miles,693686,693686,,,SF,P,P,Miles,Spencer
5962,Spencer Nivens,811289,811289,sa3022697,,KC,OF,OF,Nivens,Spencer
5963,Spencer Packard,689070,689070,sa3016803,,SEA,OF,OF,Packard,Spencer
5964,Spencer Patton,607359,12361,12361,8915,FA,RP,RP,Patton,Spencer
5965,Spencer Schwellenbach,680885,680885,sa3020703,,ATL,SP,SP,Schwellenbach,Spencer
5966,Spencer Steer,668715,668715,26323,11556,CIN,1B/3B/ OF,1B/2B/ 3B/OF,Steer,Spencer
5967,Spencer Stockton,691526,691526,sa3011500,,CIN,SP,SP,Stockton,Spencer
5968,Spencer Strider,675911,675911,27498,11300,ATL,SP,SP,Strider,Spencer
5969,Spencer Torkelson,679529,679529,27465,10831,DET,1B,1B,Torkelson,Spencer
5970,Spencer Turnbull,605513,605513,16207,9893,PHI,SP,SP,Turnbull,Spencer
5971,Spenser Watkins,657093,657093,17489,10547,WSH,SP,SP,Watkins,Spenser
5972,Stanley Consuegra,681679,681679,sa3005628,,NYM,OF,OF,Consuegra,Stanley
5973,Starlin Aguilar,694223,694223,,,SEA,3B,3B,Aguilar,Starlin
5974,Starlin Castro,516770,4579,4579,7772,FA,3B,3B,Castro,Starlin
5975,Starlin Gill,678317,678317,sa3008737,,LAA,3B,3B,Gill,Starlin
5976,Starling Marte,516782,9241,9241,7736,NYM,OF,OF,Marte,Starling
5977,Starlyn Castillo,682623,682623,sa3011608,,PHI,SP,SP,Castillo,Starlyn
5978,Steele Walker,667727,667727,22093,10805,FA,OF,OF,Walker,Steele
5979,Stefan Crichton,592233,592233,16058,9647,FA,RP,RP,Crichton,Stefan
5980,Stefan Raeth,806288,806288,sa3020487,,SEA,RP,RP,Raeth,Stefan
5981,Stephen Gonsalves,624427,624427,15492,9793,LAD,RP,RP,Gonsalves,Stephen
5982,Stephen Jones,682240,682240,sa3009935,,COL,RP,RP,Jones,Stephen
5983,Stephen Kolek,663568,663568,sa3007990,,SD,RP,RP,Kolek,Stephen
5984,Stephen Nogosek,668665,668665,19545,10636,WSH,RP,RP,Nogosek,Stephen
5985,Stephen Paolini,688500,688500,sa3010720,,ATL,OF,OF,Paolini,Stephen
5986,Stephen Piscotty,572039,13367,13367,8713,OAK,OF,OF,Piscotty,Stephen
5987,Stephen Ridings,670050,670050,22358,11254,FA,RP,RP,Ridings,Stephen
5988,Stephen Scott,679663,679663,sa3011469,,BOS,OF,OF,Scott,Stephen
5989,Stephen Strasburg,544931,10131,10131,7668,WSH,SP,SP,Strasburg,Stephen
5990,Stephen Tarpley,605501,605501,15859,10090,FA,RP,RP,Tarpley,Stephen
5991,Stephen Vogt,519390,5000,5000,,FA,DH,C/1B,Vogt,Stephen
5992,Stephen Woods Jr.,642225,642225,sa737853,,FA,RP,RP,Woods Jr.,Stephen
5993,Stephen Wrenn,642227,642227,sa738419,,FA,OF,OF,Wrenn,Stephen
5994,Sterlin Thompson,694514,694514,sa3019999,11938,COL,3B,3B,Thompson,Sterlin
5995,Sterling Sharp,643532,643532,19671,10795,FA,RP,RP,Sharp,Sterling
5996,Steve Cishek,518553,6483,6483,7980,FA,RP,RP,Cishek,Steve
5997,Steve Hajjar,680727,680727,sa3018177,,CLE,SP,SP,Hajjar,Steve
5998,Steven Cespedes,699320,699320,sa3016182,,FA,C,C,Cespedes,Steven
5999,Steven Cruz,674444,674444,23165,11852,KC,RP,RP,Cruz,Steven
6000,Steven Duggar,621453,621453,17719,9947,FA,OF,OF,Duggar,Steven
6001,Steven Echavarria,806064,806064,,,OAK,P,P,Echavarria,Steven
6002,Steven Fuentes,651002,651002,sa828326,10975,FA,SP,SP,Fuentes,Steven
6003,Steven Jennings,675651,675651,sa3004812,,TEX,RP,RP,Jennings,Steven
6004,Steven Kwan,680757,680757,24610,11315,CLE,OF,OF,Kwan,Steven
6005,Steven Leyton,667351,667351,sa917309,,FA,SS,SS,Leyton,Steven
6006,Steven Matz,571927,13361,13361,8689,STL,SP,SP,Matz,Steven
6007,Steven Okert,595345,13580,13580,9290,MIN,RP,RP,Okert,Steven
6008,Steven Rivas,677004,677004,sa3016857,,FA,OF,OF,Rivas,Steven
6009,Steven Souza Jr.,519306,5667,5667,,FA,OF,OF,Souza Jr.,Steven
6010,Steven Wilson,621051,621051,20353,11369,SD,RP,RP,Wilson,Steven
6011,Steven Wright,453214,8185,8185,8463,FA,RP,RP,Wright,Steven
6012,Steven Zobac,686632,686632,sa3020875,,KC,SP,SP,Zobac,Steven
6013,Stevie Berman,670281,670281,sa873599,,TOR,C,C,Berman,Stevie
6014,Stevie Branche,688857,688857,sa3014866,,CIN,RP,RP,Branche,Stevie
6015,Stevie Emanuels,669434,669434,sa3014698,,OAK,RP,RP,Emanuels,Stevie
6016,Steward Berroa,672642,672642,sa3003276,,TOR,OF,OF,Berroa,Steward
6017,Stiven Acevedo,685776,685776,sa3008952,,BAL,OF,OF,Acevedo,Stiven
6018,Stiven Almanzar,694055,694055,sa3015351,,MIA,RP,RP,Almanzar,Stiven
6019,Stiven Cruz,691602,691602,sa3015938,,MIL,SP,SP,Cruz,Stiven
6020,Stiven Flores,808696,808696,sa3021638,,CHW,C,C,Flores,Stiven
6021,Stone Garrett,656448,656448,19273,11538,WSH,OF,OF,Garrett,Stone
6022,Straton Podaras,668794,668794,sa3017322,,FA,C,C,Podaras,Straton
6023,Stuart Fairchild,656413,656413,20321,10963,CIN,OF,OF,Fairchild,Stuart
6024,Sulivan Ribeiro,699004,699004,sa3016747,,OAK,RP,RP,Ribeiro,Sulivan
6025,"Sung-bum	 Na",3012352,3012352,kr3012352,,FA,OF,OF,Na,Sung-bum
6026,T.J. Brock,697813,697813,sa3020079,,TOR,RP,RP,Brock,T.J.
6027,T.J. McFarland,519008,3237,3237,8445,LAD,RP,RP,McFarland,T.J.
6028,T.J. Rivera,608061,12495,12495,,FA,2B,2B,Rivera,T.J.
6029,T.J. Rumfield,681198,681198,sa3017330,,NYY,1B,1B,Rumfield,T.J.
6030,T.J. Sikkema,674674,674674,sa3011191,,CIN,SP,SP,Sikkema,T.J.
6031,T.J. White,695604,695604,sa3017697,,WSH,OF,OF,White,T.J.
6032,T.J. Zeuch,643615,643615,19269,10689,FA,SP,SP,Zeuch,T.J.
6033,Tahnaj Thomas,673231,673231,sa3003066,10428,FA,RP,RP,Thomas,Tahnaj
6034,Tai Peete,806191,806191,,,SEA,,,Peete,Tai
6035,Taijuan Walker,592836,11836,11836,8418,PHI,SP,SP,Walker,Taijuan
6036,Taishi Nakawake,806012,806012,sa3020355,,CHW,SS,SS,Nakawake,Taishi
6037,Taj Bradley,671737,671737,22543,11588,TB,SP,SP,Bradley,Taj
6038,Tanner Allen,669327,669327,sa3016854,,MIA,OF,OF,Allen,Tanner
6039,Tanner Anderson,664196,664196,18029,10050,FA,RP,RP,Anderson,Tanner
6040,Tanner Andrews,681084,681084,sa3007850,,SF,RP,RP,Andrews,Tanner
6041,Tanner Banks,621383,621383,16990,11444,CHW,RP,RP,Banks,Tanner
6042,Tanner Bibee,676440,676440,30134,11595,CLE,SP,SP,Bibee,Tanner
6043,Tanner Burns,669142,669142,sa3014451,,CLE,SP,SP,Burns,Tanner
6044,Tanner Dodson,663541,663541,sa3007008,,LAD,SP,SP,Dodson,Tanner
6045,Tanner Gordon,685299,685299,sa3010570,,COL,SP,SP,Gordon,Tanner
6046,Tanner Hall,805784,805784,,,MIN,P,P,Hall,Tanner
6047,Tanner Houck,656557,656557,19879,11068,BOS,SP,SP,Houck,Tanner
6048,Tanner Jacobson,805374,805374,sa3020454,,STL,RP,RP,Jacobson,Tanner
6049,Tanner Kiest,641750,641750,sa738380,,SF,RP,RP,Kiest,Tanner
6050,Tanner Kirwer,647255,647255,sa3002831,,FA,OF,OF,Kirwer,Tanner
6051,Tanner Kohlhepp,681289,681289,sa3022238,,DET,RP,RP,Kohlhepp,Tanner
6052,Tanner McDougal,701780,701780,sa3017471,,CHW,SP,SP,McDougal,Tanner
6053,Tanner Morris,671088,671088,sa3009873,,TOR,SS,SS,Morris,Tanner
6054,Tanner Murphy,669282,669282,sa1170052,,FA,OF,OF,Murphy,Tanner
6055,Tanner Murray,695020,695020,sa3016805,,TB,SS,SS,Murray,Tanner
6056,Tanner Myatt,669251,669251,sa3007719,,NYY,RP,RP,Myatt,Tanner
6057,Tanner O’Tremba,681201,681201,sa3020116,,SF,OF,OF,O’Tremba,Tanner
6058,Tanner Rainey,663432,663432,17610,10020,WSH,RP,RP,Rainey,Tanner
6059,Tanner Roark,543699,8753,8753,8570,FA,RP,RP,Roark,Tanner
6060,Tanner Schobel,802355,802355,sa3020009,,MIN,2B,2B,Schobel,Tanner
6061,Tanner Scott,656945,656945,17586,9772,MIA,RP,RP,Scott,Tanner
6062,Tanner Shears,808632,808632,sa3020823,,MIL,RP,RP,Shears,Tanner
6063,Tanner Tredaway,686236,686236,sa3020197,,FA,OF,OF,Tredaway,Tanner
6064,Tanner Tully,668684,668684,19518,11454,NYY,RP,RP,Tully,Tanner
6065,Tarik Skubal,669373,669373,22267,10711,DET,SP,SP,Skubal,Tarik
6066,Tatem Levins,694420,694420,sa3020278,,TB,C,C,Levins,Tatem
6067,Tavian Josenberger,694444,694444,,,BAL,,,Josenberger,Tavian
6068,Tayden Hall,695554,695554,sa3019929,,MIL,1B,1B,Hall,Tayden
6069,Tayler Aguilar,687012,687012,sa3019977,,NYY,OF,OF,Aguilar,Tayler
6070,Tayler Saucedo,642048,642048,17888,11221,SEA,RP,RP,Saucedo,Tayler
6071,Tayler Scott,605463,605463,13652,10631,HOU,RP,RP,Scott,Tayler
6072,Taylor Broadway,699479,699479,sa3017205,,BOS,RP,RP,Broadway,Taylor
6073,Taylor Clarke,664199,664199,17611,10448,MIL,RP,RP,Clarke,Taylor
6074,Taylor Cole,518566,518566,11964,9723,FA,RP,RP,Cole,Taylor
6075,Taylor Davis,543089,12782,12782,9760,FA,C,C,Davis,Taylor
6076,Taylor Dollard,693440,693440,sa3014982,11721,SEA,SP,SP,Dollard,Taylor
6077,Taylor Floyd,687905,687905,sa3011367,,MIN,RP,RP,Floyd,Taylor
6078,Taylor Guerrieri,605260,13616,13616,8710,FA,RP,RP,Guerrieri,Taylor
6079,Taylor Gushue,656494,656494,16098,10966,FA,C,C,Gushue,Taylor
6080,Taylor Hearn,621368,621368,18325,10338,FA,RP,RP,Hearn,Taylor
6081,Taylor Jones,622100,622100,19533,10735,FA,1B,1B/OF,Jones,Taylor
6082,Taylor Kohlwey,670128,670128,19212,11827,NYM,OF,OF,Kohlwey,Taylor
6083,Taylor Lehman,656647,656647,sa3007834,,PHI,RP,RP,Lehman,Taylor
6084,Taylor Motter,600301,12399,12399,9188,FA,DH,2B/3B,Motter,Taylor
6085,Taylor Rashi,688497,688497,sa3011597,,ARI,RP,RP,Rashi,Taylor
6086,Taylor Rogers,573124,13449,13449,9225,SF,RP,RP,Rogers,Taylor
6087,Taylor Snyder,643549,643549,sa738930,,FA,SS,SS,Snyder,Taylor
6088,Taylor Trammell,666211,666211,19960,10339,SEA,OF,OF,Trammell,Taylor
6089,Taylor Walls,670764,670764,22458,10955,TB,2B/SS/ 3B,2B/SS/ 3B,Walls,Taylor
6090,Taylor Ward,621493,621493,17548,10076,LAA,OF,OF,Ward,Taylor
6091,Taylor Widener,642203,642203,19266,10340,ATL,RP,RP,Widener,Taylor
6092,Taylor Williams,592865,592865,14899,9493,FA,RP,RP,Williams,Taylor
6093,Taylor Young,805891,805891,sa3019907,,LAD,2B,2B,Young,Taylor
6094,Tayron Guerrero,594027,11691,11691,9300,LAA,RP,RP,Guerrero,Tayron
6095,TayShaun Walton,807737,807737,,,PHI,,,Walton,TayShaun
6096,Teddy McGraw,803141,803141,,,SEA,P,P,McGraw,Teddy
6097,Tejay Antone,622088,622088,16233,10749,CIN,RP,RP,Antone,Tejay
6098,Tekoah Roby,694358,694358,sa3014519,11899,STL,SP,SP,Roby,Tekoah
6099,Teoscar Hernandez,606192,13066,13066,9428,LAD,OF,OF,Hernandez,Teoscar
6100,Terence Doston,688392,688392,sa1170340,,MIL,OF,OF,Doston,Terence
6101,Termarr Johnson,702261,702261,sa3020214,,PIT,SS,SS,Johnson,Termarr
6102,Terone Harris III,674677,674677,sa3006876,,WSH,OF,OF,Harris III,Terone
6103,Terrance Gore,605253,13658,13658,8884,FA,OF,OF,Gore,Terrance
6104,Terrell Tatum,695299,695299,sa3017338,,CHW,OF,OF,Tatum,Terrell
6105,Terrin Vavra,679631,679631,24400,10429,BAL,DH,OF,Vavra,Terrin
6106,Tevin Mitchell,687524,687524,sa3011157,,FA,OF,OF,Mitchell,Tevin
6107,Thaddeus Ward,663658,663658,21513,11200,WSH,RP,RP,Ward,Thaddeus
6108,Thairo Estrada,642731,642731,16426,9894,SF,2B/SS,2B/SS,Estrada,Thairo
6109,Thayron Liranzo,699073,699073,sa3015790,,LAD,C,C,Liranzo,Thayron
6110,Theo Denlinger,690281,690281,sa3016908,,BOS,RP,RP,Denlinger,Theo
6111,Thomas Burrows,641425,641425,sa874215,,FA,RP,RP,Burrows,Thomas
6112,Thomas Eshelman,664045,664045,18361,10018,FA,SP,SP,Eshelman,Thomas
6113,Thomas Farr,686671,686671,sa3017720,,CIN,SP,SP,Farr,Thomas
6114,Thomas Francisco,695370,695370,sa3016999,,FA,1B,1B,Francisco,Thomas
6115,Thomas Gavello,687284,687284,sa3020122,,SF,3B,3B,Gavello,Thomas
6116,Thomas Harrington,802419,802419,sa3020752,,PIT,SP,SP,Harrington,Thomas
6117,Thomas Hatch,641672,641672,19264,10782,FA,RP,RP,Hatch,Thomas
6118,Thomas Ireland,692179,692179,sa3021469,,TEX,SP,SP,Ireland,Thomas
6119,Thomas Jankins,669725,669725,sa873276,,FA,RP,RP,Jankins,Thomas
6120,Thomas Jew,686845,686845,sa3015071,,FA,OF,OF,Jew,Thomas
6121,Thomas Jones,666196,666196,sa917968,,FA,OF,OF,Jones,Thomas
6122,Thomas Loftin,699816,699816,sa3019931,,HOU,SS,SS,Loftin,Thomas
6123,Thomas Milone,641882,641882,sa737640,10942,FA,OF,OF,Milone,Thomas
6124,Thomas Pannone,623381,623381,17281,9882,CHC,RP,RP,Pannone,Thomas
6125,Thomas Ponticelli,681856,681856,sa3007730,,COL,RP,RP,Ponticelli,Thomas
6126,Thomas Saggese,695336,695336,sa3014503,11895,STL,2B,2B,Saggese,Thomas
6127,Thomas Specht,702467,702467,sa3020460,,TEX,OF,OF,Specht,Thomas
6128,Thomas Szapucki,663378,663378,21065,10342,SF,RP,RP,Szapucki,Thomas
6129,Thomas White,806258,806258,,,MIA,P,P,White,Thomas
6130,Thyago Vieira,600986,600986,14510,9530,MIL,RP,RP,Vieira,Thyago
6131,Tim Anderson,641313,15172,15172,8976,MIA,SS,SS,Anderson,Tim
6132,Tim Beckham,542921,7949,7949,7399,FA,SS,1B/2B/ SS/3B/ OF,Beckham,Tim
6133,Tim Borden II,680874,680874,sa3020193,,HOU,SS,SS,Borden II,Tim
6134,Tim Cate,669420,669420,sa3007926,10970,WSH,RP,RP,Cate,Tim
6135,Tim Elko,671284,671284,sa3020188,,CHW,1B,1B,Elko,Tim
6136,Tim Herrin,682120,682120,25139,11676,CLE,RP,RP,Herrin,Tim
6137,Tim Hill,657612,657612,16814,9980,CHW,RP,RP,Hill,Tim
6138,Tim Locastro,641796,641796,15124,9773,SD,DH,OF,Locastro,Tim
6139,Tim Lopes,621005,621005,14137,10653,FA,OF,OF,Lopes,Tim
6140,Tim Mayza,641835,641835,15042,9339,TOR,RP,RP,Mayza,Tim
6141,Tim Naughton,676987,676987,sa3004713,,DET,RP,RP,Naughton,Tim
6142,Tim Tawa,694374,694374,sa3016970,,ARI,OF,OF,Tawa,Tim
6143,Timothy Susnara,657023,657023,sa829699,,FA,C,C,Susnara,Timothy
6144,Tink Hence,693311,693311,sa3014709,12033,STL,SP,SP,Hence,Tink
6145,Tirso Ornelas,672359,672359,sa3004048,10343,SD,OF,OF,Ornelas,Tirso
6146,TJ Friedl,670770,670770,19522,10344,CIN,OF,OF,Friedl,TJ
6147,TJ Hopkins,686759,686759,25482,11801,DET,OF,OF,Hopkins,TJ
6148,TJ Shook,669298,669298,sa3014915,,MIL,SP,SP,Shook,TJ
6149,Tobias Myers,668964,668964,sa918088,10345,MIL,SP,SP,Myers,Tobias
6150,Toby Welk,688610,688610,sa1170296,,FA,3B,3B,Welk,Toby
6151,Todd Lott,668698,668698,sa918408,,FA,1B,1B,Lott,Todd
6152,Todd Peterson,668720,668720,sa3011334,,WSH,SP,SP,Peterson,Todd
6153,Tom Cosgrove,676680,676680,23443,11699,SD,RP,RP,Cosgrove,Tom
6154,Tom Murphy,608596,13499,13499,8657,SF,C,C,Murphy,Tom
6155,Tomas Nido,621512,621512,13755,9499,NYM,DH,C,Nido,Tomas
6156,Tommy Doyle,656382,656382,21281,11081,ATL,RP,RP,Doyle,Tommy
6157,Tommy Edman,669242,669242,19470,10569,STL,2B/SS/ OF,2B/SS/ OF,Edman,Tommy
6158,Tommy Eveld,669746,669746,sa918150,10526,FA,RP,RP,Eveld,Tommy
6159,Tommy Henry,674072,674072,26285,11030,ARI,SP,SP,Henry,Tommy
6160,Tommy Hunter,488984,1157,1157,7410,FA,RP,RP,Hunter,Tommy
6161,Tommy Kahnle,592454,11384,11384,8736,NYY,RP,RP,Kahnle,Tommy
6162,Tommy La Stella,600303,12371,12371,8631,FA,DH,DH,La Stella,Tommy
6163,Tommy Mace,676390,676390,sa3018140,,CLE,SP,SP,Mace,Tommy
6164,Tommy McCollum,695294,695294,sa3017204,,PHI,RP,RP,McCollum,Tommy
6165,Tommy Milone,543548,7608,7608,8151,FA,SP,SP,Milone,Tommy
6166,Tommy Nance,667297,667297,19178,11215,SD,RP,RP,Nance,Tommy
6167,Tommy Parsons,682418,682418,sa3007624,10893,FA,SP,SP,Parsons,Tommy
6168,Tommy Pham,502054,2967,2967,8919,FA,OF,OF,Pham,Tommy
6169,Tommy Romero,676720,676720,23465,11316,SF,SP,SP,Romero,Tommy
6170,Tommy Sacco Jr.,690474,690474,sa3020125,,HOU,SS,SS,Sacco Jr.,Tommy
6171,Tommy Stevenson,806311,806311,sa3020012,,FA,1B,1B,Stevenson,Tommy
6172,Tommy Troy,694371,694371,sa3022561,,ARI,SS,SS,Troy,Tommy
6173,Tony Blanco Jr.,703156,703156,sa3019722,,PIT,1B,1B,Blanco Jr.,Tony
6174,Tony Gonsolin,664062,664062,19388,10346,LAD,SP,SP,Gonsolin,Tony
6175,Tony Kemp,643393,14894,14894,9364,CIN,2B/OF,2B/OF,Kemp,Tony
6176,Tony Ruiz,806990,806990,sa3021089,,KC,OF,OF,Ruiz,Tony
6177,Tony Santillan,663574,663574,19926,10347,CIN,RP,RP,Santillan,Tony
6178,Tony Watson,453265,3132,3132,,FA,RP,RP,Watson,Tony
6179,Tony Wolters,547172,11470,11470,9293,FA,C,C,Wolters,Tony
6180,Torii Hunter Jr.,641716,641716,sa738667,,FA,OF,OF,Hunter Jr.,Torii
6181,Torin Montgomery,687942,687942,sa3019823,,MIA,1B,1B,Montgomery,Torin
6182,Touki Toussaint,657053,657053,16929,8933,CHW,SP,SP,Toussaint,Touki
6183,Trace Bright,687238,687238,sa3020558,,BAL,SP,SP,Bright,Trace
6184,Travis Bergen,664157,664157,18581,10516,FA,RP,RP,Bergen,Travis
6185,Travis Blankenhorn,663905,663905,18395,10762,WSH,2B,2B,Blankenhorn,Travis
6186,Travis d’Arnaud,518595,7739,7739,8211,ATL,C,C,d’Arnaud,Travis
6187,Travis Demeritte,641513,641513,15958,10659,FA,OF,OF,Demeritte,Travis
6188,Travis Honeyman,802469,802469,,,STL,,,Honeyman,Travis
6189,Travis Jankowski,608671,13768,13768,9125,TEX,OF,OF,Jankowski,Travis
6190,Travis Kuhn,674047,674047,sa3009928,,SEA,RP,RP,Kuhn,Travis
